date,role_bucket,requirement_type,requirement,count,total
2026-05-25,help_desk_it_admin,degree,bachelor,149,470
2026-05-25,help_desk_it_admin,degree,high_school,76,470
2026-05-25,help_desk_it_admin,degree,associate,70,470
2026-05-25,help_desk_it_admin,degree,equivalent,9,470
2026-05-25,help_desk_it_admin,remote,unspecified,470,470
2026-05-25,junior_soc,cert,CySA+,16,29
2026-05-25,junior_soc,cert,Security+,10,29
2026-05-25,junior_soc,cert,GSEC,6,29
2026-05-25,junior_soc,cert,GCIA,4,29
2026-05-25,junior_soc,cert,Network+,3,29
2026-05-25,junior_soc,cert,CISSP,3,29
2026-05-25,junior_soc,cert,GCIH,3,29
2026-05-25,junior_soc,cert,ITIL,2,29
2026-05-25,junior_soc,cert,CCNA,2,29
2026-05-25,junior_soc,cert,PenTest+,1,29
2026-05-25,junior_soc,cert,OSCP,1,29
2026-05-25,junior_soc,cert,GPEN,1,29
2026-05-25,junior_soc,cert,Splunk Core Certified User,1,29
2026-05-25,junior_soc,cert,GMON,1,29
2026-05-25,junior_soc,cert,CISM,1,29
2026-05-25,junior_soc,skill,SIEM,9,29
2026-05-25,junior_soc,skill,Splunk,8,29
2026-05-25,junior_soc,skill,Linux,7,29
2026-05-25,junior_soc,skill,EDR,5,29
2026-05-25,junior_soc,skill,TCP/IP,5,29
2026-05-25,junior_soc,skill,Windows,4,29
2026-05-25,junior_soc,skill,PowerShell,3,29
2026-05-25,junior_soc,skill,Python,3,29
2026-05-25,junior_soc,skill,SOC2,3,29
2026-05-25,junior_soc,skill,ISO 27001,3,29
2026-05-25,junior_soc,skill,HIPAA,3,29
2026-05-25,junior_soc,skill,log analysis,2,29
2026-05-25,junior_soc,skill,Office 365 / M365,2,29
2026-05-25,junior_soc,skill,AWS,2,29
2026-05-25,junior_soc,skill,QRadar,2,29
2026-05-25,junior_soc,yoe_bucket,0,2,7
2026-05-25,junior_soc,yoe_bucket,1-2,5,7
2026-05-25,junior_soc,degree,high_school,1,29
2026-05-25,junior_soc,degree,bachelor,17,29
2026-05-25,junior_soc,degree,associate,2,29
2026-05-25,junior_soc,remote,remote,1,29
2026-05-25,junior_soc,remote,unspecified,15,29
2026-05-25,junior_soc,remote,onsite,7,29
2026-05-25,junior_soc,remote,hybrid,6,29
2026-05-25,help_desk_it_admin,cert,A+,87,414
2026-05-25,help_desk_it_admin,cert,Network+,39,414
2026-05-25,help_desk_it_admin,cert,Security+,31,414
2026-05-25,help_desk_it_admin,cert,ITIL,30,414
2026-05-25,help_desk_it_admin,cert,CCNA,20,414
2026-05-25,help_desk_it_admin,cert,MCSE,8,414
2026-05-25,help_desk_it_admin,cert,MCSA,5,414
2026-05-25,help_desk_it_admin,cert,CCNP,4,414
2026-05-25,help_desk_it_admin,cert,RHCSA,4,414
2026-05-25,help_desk_it_admin,cert,GSEC,4,414
2026-05-25,help_desk_it_admin,cert,MS-900,3,414
2026-05-25,help_desk_it_admin,cert,Linux+,3,414
2026-05-25,help_desk_it_admin,cert,AZ-104,2,414
2026-05-25,help_desk_it_admin,cert,CompTIA Linux+,2,414
2026-05-25,help_desk_it_admin,cert,AWS Certified Cloud Practitioner,2,414
2026-05-25,help_desk_it_admin,skill,Active Directory,130,414
2026-05-25,help_desk_it_admin,skill,Office 365 / M365,128,414
2026-05-25,help_desk_it_admin,skill,Windows,65,414
2026-05-25,help_desk_it_admin,skill,Linux,63,414
2026-05-25,help_desk_it_admin,skill,Ticketing (ServiceNow/Jira),45,414
2026-05-25,help_desk_it_admin,skill,Microsoft Office,45,414
2026-05-25,help_desk_it_admin,skill,TCP/IP,44,414
2026-05-25,help_desk_it_admin,skill,Microsoft 365,44,414
2026-05-25,help_desk_it_admin,skill,VMware,40,414
2026-05-25,help_desk_it_admin,skill,PowerShell,30,414
2026-05-25,help_desk_it_admin,skill,Office 365,28,414
2026-05-25,help_desk_it_admin,skill,DNS,27,414
2026-05-25,help_desk_it_admin,skill,Python,22,414
2026-05-25,help_desk_it_admin,skill,DHCP,20,414
2026-05-25,help_desk_it_admin,skill,Group Policy,19,414
2026-05-25,help_desk_it_admin,yoe_bucket,1-2,158,167
2026-05-25,help_desk_it_admin,yoe_bucket,0,9,167
2026-05-25,help_desk_it_admin,degree,bachelor,132,414
2026-05-25,help_desk_it_admin,degree,high_school,70,414
2026-05-25,help_desk_it_admin,degree,associate,69,414
2026-05-25,help_desk_it_admin,degree,equivalent,6,414
2026-05-25,help_desk_it_admin,remote,unspecified,205,414
2026-05-25,help_desk_it_admin,remote,hybrid,20,414
2026-05-25,help_desk_it_admin,remote,onsite,173,414
2026-05-25,help_desk_it_admin,remote,remote,16,414
2026-05-25,junior_soc,cert,CySA+,12,34
2026-05-25,junior_soc,cert,Security+,7,34
2026-05-25,junior_soc,cert,GSEC,6,34
2026-05-25,junior_soc,cert,GCIH,5,34
2026-05-25,junior_soc,cert,GCIA,5,34
2026-05-25,junior_soc,cert,CISSP,4,34
2026-05-25,junior_soc,cert,CCNA,3,34
2026-05-25,junior_soc,cert,PenTest+,1,34
2026-05-25,junior_soc,cert,OSCP,1,34
2026-05-25,junior_soc,cert,GPEN,1,34
2026-05-25,junior_soc,cert,Splunk Core Certified User,1,34
2026-05-25,junior_soc,cert,GMON,1,34
2026-05-25,junior_soc,cert,CISM,1,34
2026-05-25,junior_soc,cert,Network+,1,34
2026-05-25,junior_soc,cert,ITIL,1,34
2026-05-25,junior_soc,skill,Splunk,9,34
2026-05-25,junior_soc,skill,Linux,7,34
2026-05-25,junior_soc,skill,TCP/IP,6,34
2026-05-25,junior_soc,skill,PowerShell,6,34
2026-05-25,junior_soc,skill,Python,6,34
2026-05-25,junior_soc,skill,Active Directory,3,34
2026-05-25,junior_soc,skill,Office 365 / M365,2,34
2026-05-25,junior_soc,skill,QRadar,2,34
2026-05-25,junior_soc,skill,Bash,2,34
2026-05-25,junior_soc,skill,CrowdStrike,1,34
2026-05-25,junior_soc,skill,Microsoft Sentinel,1,34
2026-05-25,junior_soc,skill,Wireshark,1,34
2026-05-25,junior_soc,skill,Microsoft Defender,1,34
2026-05-25,junior_soc,skill,SentinelOne,1,34
2026-05-25,junior_soc,yoe_bucket,0,2,6
2026-05-25,junior_soc,yoe_bucket,1-2,4,6
2026-05-25,junior_soc,degree,high_school,1,34
2026-05-25,junior_soc,degree,bachelor,22,34
2026-05-25,junior_soc,degree,associate,2,34
2026-05-25,junior_soc,remote,unspecified,34,34
2026-05-25,help_desk_it_admin,cert,A+,71,470
2026-05-25,help_desk_it_admin,cert,ITIL,36,470
2026-05-25,help_desk_it_admin,cert,Security+,21,470
2026-05-25,help_desk_it_admin,cert,CCNA,20,470
2026-05-25,help_desk_it_admin,cert,Network+,14,470
2026-05-25,help_desk_it_admin,cert,MCSE,9,470
2026-05-25,help_desk_it_admin,cert,MCSA,6,470
2026-05-25,help_desk_it_admin,cert,CCNP,4,470
2026-05-25,help_desk_it_admin,cert,RHCSA,4,470
2026-05-25,help_desk_it_admin,cert,GSEC,4,470
2026-05-25,help_desk_it_admin,cert,CompTIA Linux+,2,470
2026-05-25,help_desk_it_admin,cert,CISSP,1,470
2026-05-25,help_desk_it_admin,cert,AWS Certified Cloud Practitioner,1,470
2026-05-25,help_desk_it_admin,cert,RHCE,1,470
2026-05-25,help_desk_it_admin,cert,AZ-104,1,470
2026-05-25,help_desk_it_admin,skill,Active Directory,149,470
2026-05-25,help_desk_it_admin,skill,Office 365 / M365,149,470
2026-05-25,help_desk_it_admin,skill,Linux,70,470
2026-05-25,help_desk_it_admin,skill,TCP/IP,57,470
2026-05-25,help_desk_it_admin,skill,Ticketing (ServiceNow/Jira),50,470
2026-05-25,help_desk_it_admin,skill,VMware,44,470
2026-05-25,help_desk_it_admin,skill,PowerShell,36,470
2026-05-25,help_desk_it_admin,skill,Group Policy,24,470
2026-05-25,help_desk_it_admin,skill,Python,24,470
2026-05-25,help_desk_it_admin,skill,Bash,19,470
2026-05-25,help_desk_it_admin,skill,Splunk,8,470
2026-05-25,help_desk_it_admin,skill,Wireshark,7,470
2026-05-25,help_desk_it_admin,skill,SentinelOne,3,470
2026-05-25,help_desk_it_admin,skill,CrowdStrike,1,470
2026-05-25,help_desk_it_admin,skill,Microsoft Defender,1,470
2026-05-25,help_desk_it_admin,yoe_bucket,1-2,104,113
2026-05-25,help_desk_it_admin,yoe_bucket,0,9,113
2026-05-25,help_desk_it_admin,degree,bachelor,149,470
2026-05-25,help_desk_it_admin,degree,high_school,76,470
2026-05-25,help_desk_it_admin,degree,associate,70,470
2026-05-25,help_desk_it_admin,degree,equivalent,9,470
2026-05-25,help_desk_it_admin,remote,unspecified,470,470
2026-05-25,junior_soc,cert,CySA+,16,29
2026-05-25,junior_soc,cert,Security+,10,29
2026-05-25,junior_soc,cert,GSEC,6,29
2026-05-25,junior_soc,cert,GCIA,4,29
2026-05-25,junior_soc,cert,Network+,3,29
2026-05-25,junior_soc,cert,CISSP,3,29
2026-05-25,junior_soc,cert,GCIH,3,29
2026-05-25,junior_soc,cert,ITIL,2,29
2026-05-25,junior_soc,cert,CCNA,2,29
2026-05-25,junior_soc,cert,PenTest+,1,29
2026-05-25,junior_soc,cert,OSCP,1,29
2026-05-25,junior_soc,cert,GPEN,1,29
2026-05-25,junior_soc,cert,Splunk Core Certified User,1,29
2026-05-25,junior_soc,cert,GMON,1,29
2026-05-25,junior_soc,cert,CISM,1,29
2026-05-25,junior_soc,skill,SIEM,9,29
2026-05-25,junior_soc,skill,Splunk,8,29
2026-05-25,junior_soc,skill,Linux,7,29
2026-05-25,junior_soc,skill,EDR,5,29
2026-05-25,junior_soc,skill,TCP/IP,5,29
2026-05-25,junior_soc,skill,Windows,4,29
2026-05-25,junior_soc,skill,PowerShell,3,29
2026-05-25,junior_soc,skill,Python,3,29
2026-05-25,junior_soc,skill,SOC2,3,29
2026-05-25,junior_soc,skill,ISO 27001,3,29
2026-05-25,junior_soc,skill,HIPAA,3,29
2026-05-25,junior_soc,skill,log analysis,2,29
2026-05-25,junior_soc,skill,Office 365 / M365,2,29
2026-05-25,junior_soc,skill,AWS,2,29
2026-05-25,junior_soc,skill,QRadar,2,29
2026-05-25,junior_soc,yoe_bucket,0,2,7
2026-05-25,junior_soc,yoe_bucket,1-2,5,7
2026-05-25,junior_soc,degree,high_school,1,29
2026-05-25,junior_soc,degree,bachelor,17,29
2026-05-25,junior_soc,degree,associate,2,29
2026-05-25,junior_soc,remote,remote,1,29
2026-05-25,junior_soc,remote,unspecified,15,29
2026-05-25,junior_soc,remote,onsite,7,29
2026-05-25,junior_soc,remote,hybrid,6,29
2026-05-25,help_desk_it_admin,cert,A+,87,414
2026-05-25,help_desk_it_admin,cert,Network+,39,414
2026-05-25,help_desk_it_admin,cert,Security+,31,414
2026-05-25,help_desk_it_admin,cert,ITIL,30,414
2026-05-25,help_desk_it_admin,cert,CCNA,20,414
2026-05-25,help_desk_it_admin,cert,MCSE,8,414
2026-05-25,help_desk_it_admin,cert,MCSA,5,414
2026-05-25,help_desk_it_admin,cert,CCNP,4,414
2026-05-25,help_desk_it_admin,cert,RHCSA,4,414
2026-05-25,help_desk_it_admin,cert,GSEC,4,414
2026-05-25,help_desk_it_admin,cert,MS-900,3,414
2026-05-25,help_desk_it_admin,cert,Linux+,3,414
2026-05-25,help_desk_it_admin,cert,AZ-104,2,414
2026-05-25,help_desk_it_admin,cert,CompTIA Linux+,2,414
2026-05-25,help_desk_it_admin,cert,AWS Certified Cloud Practitioner,2,414
2026-05-25,help_desk_it_admin,skill,Active Directory,130,414
2026-05-25,help_desk_it_admin,skill,Office 365 / M365,128,414
2026-05-25,help_desk_it_admin,skill,Windows,65,414
2026-05-25,help_desk_it_admin,skill,Linux,63,414
2026-05-25,help_desk_it_admin,skill,Ticketing (ServiceNow/Jira),45,414
2026-05-25,help_desk_it_admin,skill,Microsoft Office,45,414
2026-05-25,help_desk_it_admin,skill,TCP/IP,44,414
2026-05-25,help_desk_it_admin,skill,Microsoft 365,44,414
2026-05-25,help_desk_it_admin,skill,VMware,40,414
2026-05-25,help_desk_it_admin,skill,PowerShell,30,414
2026-05-25,help_desk_it_admin,skill,Office 365,28,414
2026-05-25,help_desk_it_admin,skill,DNS,27,414
2026-05-25,help_desk_it_admin,skill,Python,22,414
2026-05-25,help_desk_it_admin,skill,DHCP,20,414
2026-05-25,help_desk_it_admin,skill,Group Policy,19,414
2026-05-25,help_desk_it_admin,yoe_bucket,1-2,158,167
2026-05-25,help_desk_it_admin,yoe_bucket,0,9,167
2026-05-25,help_desk_it_admin,degree,bachelor,132,414
2026-05-25,help_desk_it_admin,degree,high_school,70,414
2026-05-25,help_desk_it_admin,degree,associate,69,414
2026-05-25,help_desk_it_admin,degree,equivalent,6,414
2026-05-25,help_desk_it_admin,remote,unspecified,205,414
2026-05-25,help_desk_it_admin,remote,hybrid,20,414
2026-05-25,help_desk_it_admin,remote,onsite,173,414
2026-05-25,help_desk_it_admin,remote,remote,16,414
